Boston University,Massachusetts,Urban setting,18645,41420,"Architectural History/Criticism|American Studies|East Asian Studies|Italian Studies|Latin American Studies|Russian/Slavic Area Studies|Acting|Art History/Criticism/Conservation|Commercial/Advertising Art|Directing/Theatrical Production|Drawing|Film Production/Cinematography|Music - General Performance|Music - Piano/Organ|Music - Voice/Opera|Music History/Literature|Music Theory/Composition|Painting|Sculpture|Theater Design/Stagecraft|Theater Literature/History/Criticism|Visual and Performing Arts - General|Biochemistry|Biology|Ecology|Marine/Aquatic Biology|Molecular Biology|Accounting|Business Administration/Management|Entrepreneurial Studies|Finance/Banking|Hospitality Administration/Management|International Business|International Finance|Management Information Systems|Marketing Management|Marketing Research|Operations Management|Organizational Behavior Studies|Advertising|Broadcast Journalism|Communications/Rhetoric|Journalism|Public Relations|Computer/Information Sciences - General|Art Teacher Education|Bilingual/Bicultural Education|Chemistry Teacher Education|Drama/Dance Teacher Education|Early Childhood Education|Education - General|Education of Deaf/Hearing Impaired|Elementary Education|English Teacher Education|Mathematics Education|Music Teacher Education|Physical Education|Science Teacher Education|Social Studies Teacher Education|Special Education|Aeronautical/Aerospace Engineering|Biomedical Engineering|Computer Engineering - General|Electrical/Communications Engineering|Engineering - General|Mechanical Engineering|English Language & Literature - General|Classics|Foreign Language & Literature - General|French|German|Greek, Ancient|Greek, Modern|Italian|Latin|Linguistics|Russian|Spanish|Athletic Training/Sports Medicine|Communication Disorders|Dental Laboratory Technology|History - General|Legal Administrative Assistance|Paralegal/Legal Assistance|Mathematics - General|Mathematics/Computer Science|Neuroscience|Nutrition Sciences|Environmental Science|Environmental Studies|Natural Resources & Conservation - General|Natural Resources Management/Policy|Exercise Sciences|Philosophy|Religion/Religious Studies|Astronomy|Astrophysics|Chemistry|Geology|GeophysicsSeismology|Physics|Planetary Sciences|Psychology - General|Anthropology|Archaeology|Economics|Geography|International Relations|Political Science/Government|Sociology|Urban Studies"
Beth Hatalmud Rabbinical College,New York,Urban setting,70,6700,Jewish/Judaic Studies
ITT Technical Institute: Liverpool,New York,Suburban setting,386,Not set,Design/Visual Communications|Computer Networking/Telecommunications|Web/Multimedia Design|CAD/CADD Drafting/Design|Electrical Engineering Technologies
Los Angeles Valley College,California,Suburban setting,20676,1104,"American Studies|Art - General|Art History/Criticism/Conservation|Commercial/Advertising Art|Film Production/Cinematography|Music - General|Music - General Performance|Biology|Accounting|Administrative/Secretarial Services|Banking/Financial Services|Business - General|Fashion Merchandising|Hospitality/Recreation Marketing|Information Processing/Data Entry|Management Information Systems|Office Clerical Services|Broadcast Journalism|Journalism|Communications Technologies - General|Computer Programming - Specific Applications|Data Processing Technology|Drafting and Design Technology|Electrical Engineering Technologies|English Language & Literature - General|Family/Consumer Sciences - General|French|German|Italian|Spanish|Nursing (RN)|Respiratory Therapy|History - General|Liberal Arts & Sciences|Mathematics - General|Parks, Recreation & Fitness - General|Philosophy|Chemistry|Geology|Physics|Planetary Sciences|Machine Shop Technology|Psychology - General|Police Science|Economics|Geography|Political Science/Government|Sociology"
New Charter University,Alabama,Suburban setting,Not set,Not set,Business - General|Communications/Rhetoric|Criminal Justice Studies
California National University for Advanced Studies,California,Suburban setting,89,7200,Business Administration/Management|Computer Science|Engineering - General
Monroe Community College,New York,Suburban setting,18995,3458,Landscape Architecture|Commercial/Advertising Art|Fine/Studio Arts|Interior Design|Music - General Performance|Photography|Biology|Accounting|Administrative/Secretarial Services|Business - General|International Business|Marketing Management|Sales and Distribution|Tourism/Travel Services|Travel/Tourism Management|Advertising|Communications/Rhetoric|Digital Communications/Multimedia|Public Relations|Communications Technologies - General|Radio/Television Broadcasting|Computer Networking/Telecommunications|Computer Programming - General|Computer Science|Computer Systems Analysis|Information Technology|Construction Trades - General|Early Childhood Education|Health Teacher Education|Music Teacher Education|Physical Education|Teacher Assistance|Engineering Science|Civil Engineering/Technology|Construction/Building Technologies|Electrical Engineering Technologies|Heating/A.C./Refrigeration|Instrumentation Technology|Laser/Optical Technology|Manufacturing Technologies|Mechanical Engineering Technology|Surveying Technology|Child Care Service|Institutional Food Production|Dental Assistance|Dental Hygiene|Health Physics/Radiologic Health|Medical Records Technology|Nursing (RN)|History - General|Court Reporting|Paralegal/Legal Assistance|Liberal Arts & Sciences|Mathematics - General|Automotive Technology|Heating/A.C./Refrigeration Mechanics|Health/Physical Fitness|Food Prep/Professional Cooking|Personal & Culinary Services - General|Chemistry|Optics|Physics|Human Services|Biology Technician|Corrections|Criminal Justice Studies|Fire Protection/Safety Technology|Law Enforcement Administration|Police Science|Political Science/Government|Social Sciences - General
Cuyahoga Community College: Metropolitan,Ohio,Urban setting,31683,2737,Horticultural Services|Commercial/Advertising Art|Music - General|Photography|Accounting|Administrative/Secretarial Services|Business - General|Business Administration/Management|Entrepreneurial Studies|Hospitality Administration/Management|Management Information Systems|Real Estate|Communications Technologies - General|Computer/Information Sciences - General|Early Childhood Education|Architectural Engineering Technology|Drafting and Design Technology|Electrical Engineering Technologies|Child Care Management|Sign Language Interpretation|Clinical/Medical Laboratory Technology|Dental Assistance|Dental Hygiene|Dental Laboratory Technology|Emergency Medical Technology|Health Services - General|Medical Assistance|Medical Records Administration|Medical Records Technology|Nursing (RN)|Occupational Therapy Assistance|Opticianry/Opthalmic Dispensing Services|Pharmacy Assistance|Physical Therapy Assistance|Surgical Technology|Court Reporting|Paralegal/Legal Assistance|Liberal Arts & Sciences|Mathematics - General|Automotive Technology|Culinary Arts/Related Services|Corrections|Fire Protection/Safety Technology|Police Science
Memorial University of Newfoundland,Not set,Urban setting,14818,Not set,"Canadian Studies|Regional  Studies|Russian/Slavic Area Studies|Women's Studies|Drama/Theater Arts|Fine/Studio Arts|Music - General|Music - General Performance|Music History/Literature|Music Theory/Composition|Theater Design/Stagecraft|Visual and Performing Arts - General|Bacteriology|Biochemistry|Biology|Cellular Biology/Histology|Ecology|Entomology|Marine/Aquatic Biology|Parasitology|Business Administration/Management|Marketing Management|Computer Science|Computer/Information Sciences - General|Adult/Continuing Teacher Education|Bilingual/Bicultural Education|Biology Teacher Education|Chemistry Teacher Education|Curriculum/Instruction|Early Childhood Education|Education - General|Elementary Education|French Teacher Education|History Teacher Education|Music Teacher Education|Physical Education|Physics Teacher Education|Reading Teacher Education|Science Teacher Education|Secondary Education|Social Science Teacher Education|Social Studies Teacher Education|Special Education|Civil Engineering|Electrical/Communications Engineering|Engineering - General|Marine Engineering/Naval Architecture|Mechanical Engineering|Ocean Engineering|English Language & Literature - General|Writing, General|Classics|French|German|Linguistics|Spanish|Nursing - Preoperative/Surgical|Substance Abuse Counseling|History - General|General Studies|Humanities|Liberal Arts & Sciences|Library Science|Applied Mathematics|Mathematics - General|Statistics|Mathematics/Computer Science|Medieval/Renaissance Studies|Neuroscience|Nutrition Sciences|Environmental Studies|Forestry - General|Natural Resources & Conservation - General|Parks, Recreation & Fitness - General|Parks/Leisure Facilities Management|Philosophy|Religion/Religious Studies|Chemistry|Geology|Oceanography|Physics|Psychology - General|Anthropology|Archaeology|Criminology|Demography/Population Studies|Economics|Geography|Political Science/Government|Sociology"
Athens State University,Alabama,Suburban setting,3404,5340,Art - General|Biology|Accounting|Business Administration/Management|Human Resources Management|Information Resources Management|Purchasing/Procurement/Contracts|Computer/Information Sciences - General|Biology Teacher Education|Chemistry Teacher Education|Early Childhood Education|Education - General|Elementary Education|English Teacher Education|History Teacher Education|Junior High Education|Mathematics Education|Physical Education|Physics Teacher Education|Science Teacher Education|Secondary Education|Social Science Teacher Education|Social Studies Teacher Education|Special Education|Trade/Industrial Education|Instrumentation Technology|English Language & Literature - General|History - General|Liberal Arts & Sciences|Mathematics - General|Behavioral Sciences|Religion/Religious Studies|Chemistry|Physics|Psychology - General|Criminal Justice Studies|Political Science/Government|Sociology
